961406,244072
961261,241689
960112,238718
958953,239223
964140,239692
958529,243349
961733,241961
960573,242466
960278,239676
961280,241552
959908,240472
964418,243328
963307,240808
958922,241313
959698,241715
958837,242564
959274,239840
963970,239657
959037,238798
964211,239081
958947,242703
963789,243207
963185,243141
959894,243956
962761,241266
962847,241738
962617,242102
959026,242573
958669,239883
961663,238734
960801,239583
963211,240053
958504,243712
964337,243975
961627,238683
960813,239153
964328,242258
961233,242866
963598,243715
958666,241344
964311,238653
964245,239468
959860,239973
962270,240443
962662,244099
960212,238500
962168,243146
962690,239678
961106,242786
963516,243256
959364,240353
959802,243630
963989,239569
958703,240072
964059,241493
963547,241792
962731,242262
963123,239917
959832,240732
963014,241919
959358,240977
960974,241481
958934,239102
964073,239950
960485,240421
960874,240722
962538,244202
962024,238500
962947,243251
964239,240908
964071,241172
962651,240471
959989,240801
960278,243906
961115,238722
961828,239224
960382,240179
963897,243284
961100,241897
962562,242744
963296,240364
962137,240869
961322,239784
963687,240633
960760,242193
963459,238551
963886,243165
963529,240475
960585,240740
964142,242965
962425,243433
959689,244285
961268,241492
960340,238589
959374,239402
959918,242715
958804,242841
963943,243689
963878,238503
964167,241608
936365,223494
935092,224993
937959,222303
934667,223118
939509,223622
939341,223886
938830,221539
935539,222354
937749,219652
934507,221912
938166,223365
939582,220929
938784,221070
937922,221919
938493,223358
934536,224815
937440,219421
938218,219526
935084,222838
938288,221450
937129,221955
937205,219595
939915,220409
939404,220708
938449,221192
939534,224263
935107,224632
940291,219100
938871,224400
936730,221470
935571,221975
936000,222927
937462,223774
938547,220844
940162,221348
934588,219962
939090,222325
939527,219601
935482,224248
938416,219022
937903,219321
938638,222942
936398,221592
938808,222062
935974,219717
939031,219981
938170,220830
934921,221781
935209,224886
940354,219218
936069,224720
935255,219189
938769,222294
935970,220907
937432,221754
939011,224962
935374,219811
937786,220281
936925,221130
937216,223720
938832,224224
935909,223348
939434,223284
936629,222927
939145,223433
938177,224246
938466,221350
938400,222165
935666,223017
935433,221868
936317,223322
939027,224136
940489,224983
938348,222053
939919,222421
939853,223236
936116,223535
937677,220463
936815,221312
939873,221576
939355,220877
940090,224498
936948,223146
936134,223616
939649,220720
940075,221672
935538,222520
935327,222648
934968,219958
937669,221802
940034,222651
938571,221772
938057,222071
939629,223970
938469,224475
938301,224739
938691,222394
939528,223211
936717,223369
936652,224184
916644,202087
917845,201728
917342,202213
916486,202547
915975,200200
915807,200464
918171,201313
919041,203096
913817,203499
918956,204347
915365,204818
917973,204784
916714,202092
917551,202909
916689,203758
917466,204160
916810,201126
914302,201113
916666,201962
919376,202776
916242,200087
918397,200349
916889,199849
919063,201406
915323,201705
916160,202522
915928,202886
914042,200164
914866,202526
918068,201138
916909,201643
918488,204851
914851,199700
916100,204963
918361,205261
916323,202882
915953,201529
916791,202346
917079,205451
918138,199917
916339,201937
919048,202751
917889,203256
916343,204676
914820,203424
913852,204237
917019,201891
917795,202293
916934,203142
916291,204564
915429,205413
918487,199676
913947,200524
914539,203458
916903,204307
913547,203709
918132,204005
919361,205424
915724,200273
917499,202258
919112,202762
917566,204182
919182,204686
916836,199638
919448,202741
918889,203419
917729,202369
914437,203184
913927,200837
914353,205451
916615,199748
916693,203389
917122,204341
916608,204640
919318,205454
919299,200905
916008,201720
917713,200468
917502,203951
913765,204250
917417,205202
916556,200050
918544,203123
918174,201770
918109,202585
917598,200238
917429,200502
913793,201352
918742,202908
915636,203033
918977,203362
918115,204211
915172,204476
918336,202130
917191,201090
919452,201388
914230,205146
916595,199994
916426,200258
915907,199559
894682,180014
894667,181666
891533,184978
893945,185448
893084,180296
895135,181130
892994,184201
893762,182997
892900,183846
893677,184248
893756,181888
896022,183402
894862,183907
895289,182520
892455,180175
896413,180441
891127,180944
896205,185865
893071,183176
892905,183440
891098,184151
896931,184414
891321,182070
894029,182884
892870,183389
892746,183789
894217,180960
896629,181430
891982,180729
895943,180995
896333,184651
893535,183264
895934,185279
896363,180230
892146,181687
891980,181951
894344,182800
891402,180419
896541,181267
893735,185356
892873,180204
891029,183619
894296,184470
894128,184734
896492,185583
895278,182512
894119,183017
894954,183834
892614,185288
893391,185690
894746,184988
893778,185801
896942,183455
894001,183720
893632,182367
892494,185991
894859,180839
892409,181241
893727,181401
891646,184479
892855,183090
896816,180710
892279,181558
892111,181822
892995,183276
893423,184228
893812,184529
896522,185343
896912,182998
896438,181609
894938,183973
893393,185393
891869,184141
891998,184749
893760,185940
891746,184333
896588,184837
891816,180256
893278,181103
896829,181504
893698,184816
892984,184282
892122,185131
894388,184914
891552,182569
894991,181825
896203,184288
891988,185745
895345,180352
891095,182574
892325,183993
896906,183291
892387,183903
892668,185699
895683,182165
891946,182464
894993,181419
892159,185075
894858,185703
892058,184316
869603,167513
868472,168186
868620,170089
867467,169564
867147,170171
868808,172435
869205,171706
869497,168295
867132,167753
868781,169831
869566,169203
872103,170596
869925,166500
868620,172319
867404,168032
868149,167276
868249,169558
868718,168307
868508,170574
869985,171700
872168,172227
868754,167334
869649,167758
870840,166995
868152,171338
867333,170592
868408,172354
870382,171278
867692,167889
870112,167329
869958,169403
872959,167224
868618,169489
869118,169311
872687,171007
870168,170808
867043,167089
871940,172185
869163,167916
869036,169439
870902,168327
871302,170953
870483,170207
871874,166591
870468,171859
868139,168106
868718,168515
872412,168090
867197,168479
870193,169451
868889,169269
872459,170965
868831,170785
869266,166845
869403,172424
869249,168497
872885,167954
872248,168346
870953,169473
872325,171579
871211,170489
869013,166629
872423,170316
871607,166924
867578,171850
871592,168576
870773,167830
867496,170455
870562,169689
867436,171971
869846,171225
872912,167813
872407,167082
872196,169349
872666,168098
871191,170727
869472,169979
870260,166705
868808,170282
868895,166892
868284,172126
871161,168406
869621,168796
872031,168050
868905,170332
868294,169565
869955,171829
868066,167483
871702,166940
869614,167586
870059,169833
872135,169308
867538,171365
872175,169254
870701,171883
868981,171135
871605,166692
867976,166512
869266,168346
872109,169661
843239,154392
842236,155770
845549,152380
843541,151474
841812,153895
844364,155943
843320,152808
843566,152422
844790,152625
846029,155353
842428,153299
842360,155845
846887,152472
841790,152067
844421,152595
844354,152194
847229,154475
846814,153501
844423,150456
846541,150067
843777,150254
847132,153001
845463,151062
846793,151816
844904,151740
845541,151956
845976,154017
842539,154145
842539,155876
845347,150024
847274,150343
846601,150284
845775,152707
843980,152889
843307,152830
842481,155253
846752,153195
842893,155926
847344,150128
846193,155604
843906,151987
841883,155898
842026,152315
844463,152034
842309,152580
