665287,551589
665805,551567
666061,552003
666062,551710
664352,551879
665598,551085
667556,558463
667477,558968
667760,559022
666170,559752
666165,559518
667609,558609
597989,576509
597833,577239
597284,576789
598975,576990
597489,576026
598638,576297
619657,553344
619332,551844
619624,552012
619330,552169
619423,552452
619336,551521
637513,608337
637028,608958
636753,609127
635717,609215
637181,608318
636819,609856
590038,557757
588899,558217
588342,559310
588227,557593
588382,558185
588834,558468
583879,547596
582305,547634
583769,546737
582732,546825
582391,546374
583636,547581
606576,576086
606102,575029
605585,575232
605678,575515
606372,575153
606202,576372
572989,520034
573420,518774
573125,518931
573034,519030
573921,520237
573938,519786
606086,576160
605440,574900
605257,575034
605446,576253
605152,576410
605558,575380
578660,589197
578069,589306
578593,589307
577877,587624
578862,587723
578673,588930
603812,576527
603090,575257
603741,575425
602693,574904
603145,575187
603848,576210
629930,574958
629901,575620
629063,575828
629042,575372
628873,576591
629272,574678
609131,537236
608976,537966
607959,538066
607402,537158
608297,538823
608473,538957
604251,575315
603267,575357
604958,575558
604285,576617
604325,576705
603342,574987
673073,573698
672583,573062
672613,572165
673897,572482
672188,572651
673696,572922
612786,571436
613216,572177
613353,571200
613446,571483
613953,571021
612339,572126
601396,576481
600240,576478
600628,575581
601777,575852
600228,576136
600045,576270
628509,594602
629425,595275
628325,594418
628205,595446
628781,594111
627929,594383
603184,604755
602370,605267
603257,604473
602599,604573
603748,604844
602397,605013
592616,570934
591903,569778
592291,570882
591900,571017
593559,570565
592804,569772
601969,573740
602012,574355
601738,574524
603115,572995
602742,574648
602815,572918
631614,558716
629977,558838
631684,558994
631514,558212
631690,558346
631279,558469
663355,604320
663314,604354
662327,604580
663311,604679
662556,603886
662969,604164
597573,557972
597864,556799
597570,556956
597564,558723
598849,557039
598878,558143
601686,582927
601201,583548
602059,583715
601629,582739
601189,583772
602474,584089
563465,571358
563253,571366
563307,571390
563012,571547
562965,570875
562747,570807
605893,563747
605578,564362
606300,564483
606006,564640
605836,563858
606012,563992
608541,575178
607887,575995
608256,576662
608206,577058
609189,575385
608172,575485
569928,571789
570712,570218
569501,570725
569796,571420
569839,572035
570697,572202
613791,518206
614047,518642
614077,519746
613583,518017
613364,519677
613393,518780
591186,575171
589369,574079
589661,574247
591000,574289
590017,574572
590904,573778
626782,551781
626243,552677
625850,552317
626835,552416
626352,553011
627501,551281
561334,501268
561557,502010
561955,502098
561351,500582
561226,500968
562211,501067
626741,571560
626530,571568
627417,570774
627868,571057
626832,571145
627220,570978
611651,552541
611963,552753
612415,553036
610866,553510
612149,552296
611855,552453
598730,570174
599010,570679
598453,571772
598546,570054
598326,571714
597842,570334
602528,601514
602572,600128
600959,601233
600833,600184
601285,600467
600839,599536
604767,555696
604986,556571
604692,556728
605152,555124
605328,555258
604724,555743
614430,552192
614477,550863
